sqft_lot,sqft_basement,how_old,sqft_living15,sqft_lot15,price,large_home_True,renovated_True,bedrooms,bathrooms,floors,waterfront,condition,grade,zipcode
19709,310.0,37,1950,21075,575000.0,0.0,0.0,2,1.5,1,0,4,8,98010
21780,0.0,15,2120,8117,421000.0,0.0,0.0,3,2.5,2,0,3,8,98188
3497,670.0,61,1270,3497,355000.0,0.0,0.0,4,2.0,1,0,3,7,98106
6967,0.0,29,1970,7439,515000.0,0.0,0.0,4,2.25,2,0,3,8,98011
7200,0.0,63,1740,7100,309000.0,0.0,0.0,3,1.0,1,0,4,7,98146
35536,880.0,41,3140,43453,815000.0,0.0,0.0,5,2.25,2,0,3,10,98005
7875,0.0,62,1600,7875,285000.0,0.0,0.0,3,1.0,1,0,3,7,98125
5000,0.0,99,1830,4200,700000.0,0.0,0.0,3,1.75,1,0,3,8,98117
8628,0.0,21,1640,8514,289000.0,0.0,0.0,3,2.5,2,0,3,7,98038
62726,0.0,36,3210,73616,458000.0,0.0,0.0,4,3.0,1,0,3,7,98077
8378,0.0,37,1860,8496,230000.0,0.0,0.0,3,1.75,1,0,4,8,98023
7120,510.0,54,1600,8352,432500.0,0.0,0.0,3,2.5,1,0,4,7,98133
10440,620.0,37,1240,10380,288000.0,0.0,0.0,3,1.75,1,0,3,7,98045
12330,0.0,47,1320,12800,354000.0,0.0,0.0,3,1.75,1,0,3,7,98072
11000,0.0,35,1590,10894,119500.0,0.0,0.0,3,1.0,1,0,2,6,98019
23781,1330.0,36,2870,12036,805000.0,0.0,0.0,4,3.0,1,0,4,9,98006
2581,0.0,11,1420,2509,435000.0,0.0,0.0,3,2.5,3,0,3,7,98133
10018,540.0,37,2049,15263,260000.0,0.0,0.0,3,1.75,1,0,4,7,98001
8385,900.0,65,1770,8385,377000.0,0.0,0.0,4,1.75,1,0,5,6,98133
7376,0.0,25,1950,5218,602000.0,0.0,0.0,4,2.5,2,0,3,8,98029
4800,700.0,74,1510,4800,530000.0,0.0,0.0,3,1.75,1,0,3,7,98116
3740,770.0,69,1090,5080,525000.0,0.0,0.0,4,2.0,1,0,4,7,98117
1086,270.0,9,1160,1086,250000.0,0.0,0.0,2,1.5,2,0,3,7,98155
6356,0.0,108,2080,6000,681000.0,0.0,0.0,3,1.0,1,0,3,7,98118
20588,0.0,45,2080,7800,625000.0,0.0,0.0,3,1.75,1,0,3,8,98125
3920,0.0,5,2110,3710,448500.0,0.0,0.0,3,2.5,2,0,3,8,98118
7260,0.0,68,1380,8100,260000.0,0.0,0.0,3,2.0,1,0,3,6,98146
8050,750.0,52,2000,7875,538000.0,0.0,0.0,3,1.75,1,0,4,7,98008
7947,420.0,54,1910,7950,385500.0,0.0,0.0,3,2.0,1,0,3,7,98011
6000,0.0,15,2630,6381,428400.0,0.0,0.0,4,2.5,2,0,3,9,98038
9240,0.0,17,2640,9240,346290.0,0.0,0.0,4,2.75,2,0,3,8,98022
8430,0.0,16,2460,8069,587000.0,0.0,0.0,4,2.75,2,0,3,9,98075
6775,0.0,12,2560,6346,355000.0,0.0,0.0,4,2.5,2,0,3,7,98056
7865,1100.0,51,2140,8400,650000.0,0.0,0.0,5,2.75,1,0,4,8,98007
5455,0.0,12,2160,5257,340000.0,0.0,0.0,4,2.5,2,0,3,7,98056
8624,0.0,46,1970,8402,565000.0,0.0,0.0,4,2.5,1,0,4,8,98052
5000,0.0,90,2200,5000,630000.0,0.0,0.0,4,2.0,1,0,5,7,98144
7198,0.0,99,1260,7198,227000.0,0.0,1.0,3,1.0,1,0,5,6,98022
17674,1170.0,37,2400,11240,600000.0,0.0,0.0,4,2.75,1,0,4,8,98052
6758,0.0,41,1910,7000,540400.0,0.0,0.0,4,1.75,1,0,3,8,98008
8060,0.0,20,2150,7172,569000.0,0.0,0.0,3,2.5,2,0,3,8,98033
8159,0.0,11,2910,5000,735000.0,0.0,0.0,3,2.5,2,0,3,9,98029
9353,540.0,28,1930,8545,434000.0,0.0,0.0,3,2.25,1,0,3,7,98034
4000,60.0,101,1310,4000,578888.0,0.0,0.0,2,2.0,1,0,2,7,98103
20720,0.0,48,2580,26950,465425.0,0.0,0.0,4,2.75,1,0,3,7,98072
7754,1070.0,29,2250,7754,280500.0,0.0,0.0,4,2.75,1,0,3,8,98023
3507,0.0,8,2330,3889,539950.0,0.0,0.0,2,2.0,1,0,3,9,98029
15426,0.0,47,1380,15426,406430.0,0.0,0.0,3,2.0,1,0,4,7,98075
35000,0.0,24,5330,36446,1150000.0,0.0,0.0,4,3.75,2,0,3,11,98053
6191,0.0,23,1790,6758,250000.0,0.0,0.0,3,2.5,2,0,3,8,98031
8547,480.0,26,1750,7803,266000.0,0.0,0.0,3,2.5,1,0,3,7,98030
7200,0.0,19,1630,7340,258000.0,0.0,0.0,3,2.0,1,0,3,7,98058
21890,1000.0,54,2600,15162,472000.0,0.0,0.0,3,2.0,1,0,3,8,98155
1536,0.0,12,1264,2067,530000.0,0.0,0.0,3,2.25,2,0,3,8,98105
5120,0.0,114,1310,5120,302282.0,0.0,0.0,2,1.0,1,0,3,7,98122
6213,100.0,99,1880,5500,370000.0,0.0,0.0,2,1.0,1,0,3,6,98136
5307,590.0,67,1850,6600,625000.0,0.0,0.0,4,2.0,1,0,4,7,98105
6825,0.0,98,1330,5381,142500.0,0.0,0.0,1,1.0,1,0,4,5,98002
7405,0.0,54,1820,7440,334000.0,0.0,0.0,3,1.75,1,0,3,7,98133
3000,0.0,17,1670,3000,362000.0,0.0,0.0,5,3.0,2,0,3,7,98118
4000,360.0,73,1310,4000,181000.0,0.0,0.0,2,1.0,1,0,3,7,98144
10425,0.0,47,1440,10425,241500.0,0.0,0.0,3,1.0,1,0,4,7,98003
12720,1170.0,51,1680,10400,245000.0,0.0,0.0,3,1.75,1,0,4,7,98030
8848,0.0,47,1220,9576,227500.0,0.0,0.0,3,1.0,1,0,3,7,98042
8100,0.0,54,1480,8025,158550.0,0.0,0.0,5,1.5,1,0,4,7,98032
10247,530.0,47,1680,7637,450000.0,0.0,0.0,3,2.25,1,0,5,7,98034
10080,0.0,48,2340,8800,485000.0,0.0,0.0,3,1.75,1,0,4,7,98034
9794,0.0,48,1160,9750,353000.0,0.0,0.0,4,1.75,1,0,3,7,98077
4668,0.0,11,2460,4895,500000.0,0.0,0.0,4,3.0,2,0,3,8,98028
10600,500.0,88,2060,11880,360000.0,0.0,1.0,1,2.25,1,0,3,7,98003
11858,0.0,49,1550,11473,357500.0,0.0,0.0,3,1.5,1,0,4,7,98059
13816,0.0,17,1650,15144,272000.0,0.0,0.0,3,2.5,2,0,3,7,98014
7854,0.0,55,1300,8317,422000.0,0.0,0.0,3,1.0,1,0,3,7,98125
15000,0.0,30,1780,15000,365000.0,0.0,0.0,2,2.0,1,0,3,7,98072
13789,540.0,49,2150,15480,450000.0,0.0,0.0,3,1.75,1,0,4,8,98155
6504,0.0,65,1100,7200,275053.0,0.0,0.0,2,1.0,1,0,3,6,98155
17919,0.0,66,3400,14400,1880000.0,0.0,0.0,3,2.75,1,0,4,9,98039
9000,670.0,60,1880,9000,725000.0,0.0,0.0,3,1.75,1,0,3,7,98004
9697,340.0,30,1430,8079,235000.0,0.0,0.0,3,1.75,1,0,4,7,98030
4206,0.0,66,1810,7200,510000.0,0.0,0.0,2,1.0,1,0,3,5,98125
4206,0.0,66,1810,7200,489950.0,0.0,0.0,2,1.0,1,0,3,5,98125
4195,0.0,17,2010,5779,463000.0,0.0,0.0,3,2.5,2,0,3,8,98034
5948,0.0,24,2150,6459,536000.0,0.0,0.0,4,2.25,2,0,3,8,98029
6145,0.0,12,2590,6512,375000.0,0.0,0.0,4,2.5,2,0,3,8,98003
4727,0.0,16,3640,5129,630000.0,0.0,0.0,4,2.5,2,0,3,9,98034
14374,500.0,52,2020,10500,362000.0,0.0,0.0,3,2.25,1,0,4,7,98148
11659,1010.0,36,2830,9915,350000.0,0.0,0.0,4,2.75,1,0,3,9,98003
13515,0.0,14,3930,13515,1690000.0,0.0,0.0,4,3.5,2,0,3,11,98004
8775,110.0,72,1310,8775,255000.0,0.0,0.0,3,2.0,1,0,3,6,98166
7665,506.0,40,1536,6000,269000.0,0.0,0.0,4,2.5,1,0,5,7,98002
4838,0.0,85,1070,4838,370000.0,0.0,0.0,4,3.0,1,0,4,7,98055
7920,0.0,54,1390,8580,270000.0,0.0,0.0,3,1.0,1,0,3,7,98059
9516,0.0,18,1850,9516,265000.0,0.0,0.0,3,2.0,1,0,3,7,98022
4046,480.0,69,1400,4046,487000.0,0.0,0.0,2,1.0,1,0,3,7,98117
6027,0.0,14,3270,6546,835000.0,0.0,0.0,4,3.25,2,0,3,10,98074
112750,2150.0,9,2180,223027,850000.0,0.0,0.0,4,3.25,1,0,3,9,98027
11201,590.0,33,1610,9000,575000.0,0.0,0.0,4,2.75,1,0,5,7,98033
8000,0.0,47,2270,8540,335000.0,0.0,0.0,3,1.0,1,0,3,7,98034
7200,0.0,67,1590,7663,318000.0,0.0,0.0,3,1.0,1,0,5,6,98155
11325,0.0,35,2330,3474,510000.0,0.0,0.0,3,2.0,1,0,3,7,98027
9720,0.0,50,1380,10284,242500.0,0.0,0.0,3,1.5,1,0,4,7,98042
8400,1010.0,52,1890,9233,750000.0,0.0,0.0,5,2.25,1,0,4,7,98040
7950,0.0,12,2580,6900,439900.0,0.0,0.0,5,3.5,2,0,3,7,98056
3040,240.0,101,1620,3230,710000.0,0.0,0.0,2,1.0,1,0,3,8,98119
9088,650.0,103,3540,7100,2400000.0,0.0,0.0,5,3.25,2,0,3,9,98119
13700,400.0,39,2120,11200,435000.0,0.0,0.0,3,1.75,1,0,3,8,98011
6867,1300.0,69,2290,5350,874000.0,0.0,0.0,4,2.75,1,0,5,7,98115
4080,820.0,31,1320,4080,385000.0,0.0,0.0,4,1.75,1,0,4,7,98144
4746,0.0,85,1360,7810,110000.0,0.0,0.0,2,1.0,1,0,3,5,98055
8085,570.0,39,1780,8085,477000.0,0.0,0.0,3,1.75,1,0,3,7,98011
6394,0.0,97,1440,6387,500000.0,0.0,0.0,3,2.0,1,0,5,8,98126
11225,0.0,10,3510,8762,885000.0,0.0,0.0,4,2.5,2,0,3,10,98075
5600,0.0,60,1240,7015,235000.0,0.0,0.0,2,1.0,1,0,5,7,98178
15236,440.0,20,1490,8351,210000.0,0.0,0.0,3,2.75,1,0,3,7,98030
4000,0.0,105,1480,4000,320000.0,0.0,0.0,2,1.0,1,0,3,6,98144
7904,0.0,30,1910,7904,406000.0,0.0,0.0,3,1.75,1,0,3,7,98056
10225,680.0,52,1850,12630,350000.0,0.0,0.0,3,1.75,1,0,4,8,98166
43710,0.0,37,1640,99316,350000.0,0.0,0.0,2,0.75,1,0,4,7,98070
8930,0.0,16,3160,7865,720000.0,0.0,0.0,4,2.5,2,0,3,10,98065
14982,0.0,34,2860,16344,604700.0,0.0,0.0,4,2.75,1,0,3,9,98198
5662,0.0,95,1250,14375,343000.0,0.0,0.0,3,1.0,1,0,5,5,98027
15757,940.0,33,2020,14098,558000.0,0.0,0.0,3,2.25,1,0,3,8,98074
7740,0.0,93,1100,7740,364000.0,0.0,0.0,4,1.0,1,0,3,7,98126
11242,1100.0,56,2270,9650,420000.0,0.0,0.0,3,1.75,1,0,3,7,98155
7344,0.0,55,1870,7650,450000.0,0.0,0.0,5,2.0,1,0,3,7,98007
5000,130.0,90,940,5026,392000.0,0.0,0.0,2,1.5,1,0,4,7,98126
2685,260.0,76,1120,4838,100000.0,0.0,0.0,4,1.0,1,0,3,5,98055
1103,0.0,10,1250,1188,480000.0,0.0,0.0,3,2.5,3,0,3,8,98103
9225,0.0,60,1270,9375,212000.0,0.0,0.0,3,1.5,1,0,4,7,98003
8960,810.0,37,2410,11514,560000.0,0.0,0.0,5,2.5,1,0,5,7,98011
3990,0.0,2,2273,3900,359950.0,0.0,0.0,5,2.75,2,0,3,8,98092
110642,870.0,36,2290,51400,535000.0,0.0,0.0,4,2.5,1,0,5,7,98077
5400,630.0,3,1890,5400,980000.0,0.0,0.0,5,4.0,2,0,3,10,98056
2199,0.0,94,2170,4405,720000.0,0.0,1.0,2,1.0,2,0,3,8,98103
5400,600.0,64,1600,5400,619950.0,0.0,0.0,2,1.0,1,0,3,7,98115
19821,0.0,21,2750,22718,489000.0,0.0,0.0,3,2.5,2,0,3,9,98058
2970,800.0,92,1690,3801,415000.0,0.0,0.0,4,2.0,1,0,4,7,98115
11108,0.0,28,2650,11585,672500.0,0.0,0.0,4,2.5,2,0,3,10,98074
4171,0.0,30,1090,3479,352500.0,0.0,0.0,3,1.0,1,0,3,7,98052
8400,1150.0,53,1230,8400,258750.0,0.0,0.0,4,2.0,1,0,4,6,98003
7000,0.0,99,1410,7214,350000.0,0.0,0.0,3,1.0,1,0,4,6,98133
10464,0.0,50,1510,7210,152000.0,0.0,0.0,3,1.0,1,0,3,7,98198
7528,0.0,69,1620,7528,378500.0,0.0,0.0,2,1.0,1,0,3,7,98115
41041,0.0,50,2750,37318,1020000.0,0.0,0.0,4,1.75,1,0,4,8,98033
6700,0.0,59,1570,7300,419000.0,0.0,0.0,3,1.5,1,0,4,7,98007
13927,906.0,42,3500,14454,895000.0,0.0,0.0,5,3.0,1,0,4,9,98040
9546,510.0,39,2360,8864,668500.0,0.0,0.0,4,2.25,1,0,4,8,98006
2533,0.0,10,1470,6511,487000.0,0.0,0.0,2,2.5,2,0,3,8,98033
10137,650.0,23,1960,7680,538000.0,0.0,0.0,3,3.5,2,0,3,8,98146
28014,1230.0,52,2900,22180,898000.0,0.0,0.0,5,1.5,1,0,4,8,98004
7767,0.0,20,1940,8239,315000.0,0.0,0.0,4,2.0,1,0,3,8,98003
4440,0.0,70,2100,6000,800000.0,0.0,0.0,3,2.5,2,0,3,7,98116
8250,0.0,53,1770,8250,516130.0,0.0,0.0,3,1.75,1,0,4,8,98008
19593,1060.0,37,2850,18782,1600000.0,0.0,0.0,3,2.5,1,1,3,10,98008
12796,880.0,16,3520,9593,1200000.0,0.0,0.0,4,2.5,2,0,3,11,98006
9112,1560.0,36,3056,9668,355425.0,0.0,0.0,4,2.5,1,0,4,8,98198
5925,0.0,102,2740,5948,1160000.0,0.0,1.0,3,2.5,2,0,3,10,98112
9600,0.0,61,2250,8550,689000.0,0.0,0.0,4,2.5,2,0,4,7,98136
1500,0.0,15,1520,1323,500000.0,0.0,0.0,3,3.25,3,0,3,7,98107
42733,1560.0,60,2520,19353,430000.0,0.0,0.0,5,2.5,1,0,4,8,98001
15312,520.0,36,1620,12375,299500.0,0.0,0.0,4,2.25,1,0,4,7,98045
5289,0.0,26,2080,7109,349950.0,0.0,0.0,4,2.5,2,0,3,8,98058
4500,900.0,5,3550,5775,1420000.0,0.0,0.0,5,3.25,2,0,3,9,98004
10189,0.0,27,2780,10125,998000.0,0.0,0.0,4,2.25,2,0,3,9,98006
9600,0.0,45,1220,8240,329000.0,0.0,0.0,3,1.0,1,0,4,7,98072
5956,0.0,34,1620,9324,575000.0,0.0,0.0,3,1.75,2,0,3,8,98033
9430,430.0,54,2230,8425,529900.0,0.0,0.0,5,2.25,2,0,4,8,98133
10189,650.0,12,1940,10189,1470000.0,0.0,0.0,4,2.5,1,0,3,9,98004
9400,740.0,53,1980,9000,725000.0,0.0,0.0,4,1.75,1,0,4,7,98033
5000,0.0,28,1720,5000,286000.0,0.0,0.0,3,2.5,2,0,3,8,98023
9926,0.0,61,1690,9737,335000.0,0.0,1.0,3,2.0,1,0,4,7,98006
7000,0.0,60,1470,7950,395300.0,0.0,0.0,3,1.5,1,0,3,7,98007
13348,160.0,11,3020,10029,510000.0,0.0,0.0,4,2.75,2,0,3,8,98019
7500,0.0,45,1660,8000,203000.0,0.0,0.0,3,1.0,1,0,4,7,98032
8301,0.0,62,1250,8304,248000.0,0.0,0.0,2,1.0,1,0,3,6,98155
7216,0.0,24,2140,7531,265000.0,0.0,0.0,3,2.25,2,0,3,8,98023
4560,0.0,103,1930,4560,1000000.0,0.0,0.0,4,1.5,1,0,4,8,98103
24500,0.0,66,1540,7250,1000000.0,0.0,0.0,3,1.0,1,0,3,7,98125
9828,0.0,25,1550,7227,241400.0,0.0,0.0,3,2.0,1,0,4,7,98010
10074,0.0,49,1340,8023,309950.0,0.0,0.0,4,1.75,1,0,4,7,98058
4057,720.0,70,1100,4116,294010.0,0.0,0.0,3,1.75,1,0,3,6,98106
9672,0.0,31,1950,10125,345000.0,0.0,0.0,3,2.25,2,0,4,8,98074
9672,0.0,31,1950,10125,625000.0,0.0,0.0,3,2.25,2,0,4,8,98074
4543,0.0,13,2550,4675,660000.0,0.0,0.0,4,2.5,2,0,3,8,98075
4500,0.0,12,1670,5580,559000.0,0.0,0.0,2,2.0,1,0,3,8,98053
9786,0.0,11,3920,8200,866000.0,0.0,0.0,4,3.25,2,0,3,9,98053
5700,540.0,76,2170,6000,770000.0,0.0,0.0,3,2.0,1,0,4,8,98112
7827,0.0,47,1900,7827,259950.0,0.0,0.0,3,1.5,1,0,4,7,98030
9838,1270.0,47,2240,9838,352000.0,0.0,0.0,5,2.75,1,0,3,7,98030
13180,1830.0,75,4010,8137,2470000.0,0.0,0.0,5,4.75,2,0,3,10,98112
10229,0.0,49,1320,10222,395000.0,0.0,0.0,3,2.0,1,0,3,7,98034
6650,0.0,73,1120,8645,276500.0,0.0,0.0,4,1.75,1,0,4,6,98168
100623,0.0,28,2520,21689,530000.0,0.0,1.0,3,2.25,1,0,3,8,98024
10260,0.0,28,3500,10658,798000.0,0.0,0.0,4,3.25,2,0,3,10,98008
5756,0.0,29,1380,5444,380000.0,0.0,0.0,2,2.0,1,0,3,8,98034
10433,0.0,14,2640,9240,350000.0,0.0,0.0,4,2.5,2,0,3,8,98022
6049,0.0,25,1980,7226,325000.0,0.0,0.0,3,2.5,2,0,4,8,98031
4549,0.0,26,2110,4030,336000.0,0.0,0.0,3,2.5,2,0,4,8,98042
17235,280.0,41,1990,35048,286900.0,0.0,0.0,3,2.25,1,0,4,7,98042
7245,450.0,39,1780,7653,472000.0,0.0,0.0,5,2.25,1,0,4,8,98052
8100,0.0,30,1560,8100,263000.0,0.0,0.0,3,1.75,2,0,3,7,98038
4000,1000.0,50,1730,4000,565000.0,0.0,0.0,3,3.0,1,0,4,7,98126
8444,0.0,23,2840,9165,765000.0,0.0,0.0,3,2.5,2,0,3,10,98006
9409,0.0,52,2970,9156,1520000.0,0.0,0.0,3,2.25,1,0,4,8,98075
8174,830.0,34,1610,9318,405000.0,0.0,0.0,3,2.0,1,0,3,7,98034
16219,0.0,13,4700,16500,1100000.0,0.0,0.0,4,3.5,2,0,3,11,98075
188760,1120.0,36,2820,50543,555000.0,0.0,0.0,3,3.0,1,0,4,10,98092
3516,0.0,9,1610,3056,305000.0,0.0,0.0,3,2.5,2,0,3,8,98055
9370,350.0,23,1740,7555,289950.0,0.0,0.0,3,2.25,1,0,3,7,98198
218472,1150.0,16,2110,211404,487500.0,0.0,0.0,5,3.5,2,0,3,7,98019
12091,0.0,56,840,9324,96500.0,0.0,0.0,3,1.0,1,0,3,6,98023
12091,0.0,56,840,9324,185000.0,0.0,0.0,3,1.0,1,0,3,6,98023
6061,0.0,70,1230,6175,150550.0,0.0,0.0,4,1.0,1,0,3,7,98168
5080,500.0,67,1060,5080,339000.0,0.0,1.0,4,2.0,1,0,3,6,98106
7230,940.0,65,2210,7230,675000.0,0.0,0.0,4,1.75,1,0,3,8,98125
4080,760.0,91,1660,4080,615000.0,0.0,0.0,3,1.75,1,0,4,7,98144
9320,0.0,21,2120,8056,837500.0,0.0,0.0,4,2.5,2,0,4,8,98033
11835,0.0,83,1690,12586,250000.0,0.0,0.0,2,1.0,1,0,3,5,98028
8144,0.0,26,1800,7503,583000.0,0.0,0.0,3,2.5,2,0,3,8,98074
1728,0.0,15,1540,3090,499000.0,0.0,0.0,3,2.5,3,0,3,8,98115
6328,0.0,14,1600,6180,550000.0,0.0,0.0,3,2.5,2,0,3,8,98146
204296,0.0,35,1760,154202,400000.0,0.0,0.0,4,2.5,1,0,4,7,98022
4097,0.0,7,1820,4764,990400.0,0.0,0.0,3,2.5,2,0,3,9,98004
52272,0.0,41,2200,52272,600000.0,0.0,0.0,3,2.5,1,0,3,8,98075
6236,0.0,61,1340,7784,325000.0,0.0,0.0,2,1.0,1,0,4,6,98155
6000,0.0,24,1360,6000,265000.0,0.0,0.0,3,2.5,2,0,4,7,98038
9362,1720.0,55,3640,7425,1620000.0,0.0,0.0,3,2.5,1,0,5,9,98105
8353,0.0,55,1710,8748,347500.0,0.0,0.0,3,1.5,1,0,3,7,98155
3000,580.0,103,1560,4500,629000.0,0.0,1.0,5,2.0,1,0,3,7,98103
11340,0.0,18,3030,11340,1090000.0,0.0,0.0,2,2.0,1,0,3,9,98040
7859,0.0,23,2150,7284,397500.0,0.0,0.0,4,2.5,2,0,3,8,98038
3700,0.0,106,1980,3200,404500.0,0.0,0.0,2,1.0,1,0,3,7,98144
7500,0.0,48,1260,7563,225000.0,0.0,0.0,3,1.5,1,0,3,7,98030
9900,900.0,37,1940,8510,267000.0,0.0,0.0,3,2.25,1,0,3,8,98023
4000,570.0,106,2830,4000,800000.0,0.0,1.0,4,3.75,2,0,4,9,98119
6918,0.0,14,2720,10376,339000.0,0.0,0.0,4,2.5,2,0,3,8,98001
11972,1460.0,34,3080,12297,1850000.0,0.0,0.0,4,2.5,1,1,3,11,98155
3876,0.0,92,1420,3825,525000.0,0.0,0.0,5,1.0,1,0,3,7,98105
6218,830.0,8,3260,5989,1150000.0,0.0,0.0,5,3.5,2,0,3,10,98027
6250,0.0,94,1450,6250,565000.0,0.0,0.0,1,1.0,1,0,4,7,98136
1280,270.0,3,1130,1357,387000.0,0.0,0.0,2,2.25,2,0,3,8,98144
34290,0.0,28,2860,38119,720000.0,0.0,0.0,4,2.5,2,0,3,9,98053
12426,990.0,19,4090,12127,1500000.0,0.0,0.0,4,3.5,2,0,3,12,98006
7617,0.0,79,1310,6624,235000.0,0.0,0.0,2,1.0,1,0,3,6,98125
7617,0.0,79,1310,6624,365000.0,0.0,0.0,2,1.0,1,0,3,6,98125
7484,0.0,27,2150,6879,368250.0,0.0,0.0,3,2.5,2,0,3,8,98074
7484,0.0,27,2150,6879,580000.0,0.0,0.0,3,2.5,2,0,3,8,98074
11774,580.0,59,2240,8725,1100000.0,0.0,1.0,4,3.25,2,1,3,8,98178
4496,0.0,11,3220,5400,215000.0,0.0,0.0,4,2.5,2,0,3,7,98001
9959,0.0,26,2630,9905,648000.0,0.0,0.0,4,2.5,2,0,3,9,98029
9318,0.0,14,3150,9318,705000.0,0.0,0.0,4,3.0,2,0,3,9,98075
1540,270.0,10,1450,1540,465000.0,0.0,0.0,3,2.25,2,0,3,8,98107
3500,500.0,104,1520,4000,650000.0,0.0,0.0,5,2.0,1,0,3,8,98103
7500,1140.0,52,1660,8000,335000.0,0.0,0.0,4,2.25,1,0,4,7,98198
31850,0.0,31,2710,36042,640000.0,0.0,0.0,4,2.0,1,0,4,8,98072
8029,0.0,26,2420,7987,638250.0,0.0,0.0,4,2.5,2,0,3,9,98074
14353,560.0,19,3750,16316,1460000.0,0.0,0.0,4,3.5,2,0,3,12,98040
4600,0.0,106,1620,4500,375000.0,0.0,0.0,4,2.0,2,0,3,7,98108
9525,0.0,55,1910,9525,842000.0,0.0,0.0,4,1.75,1,0,3,8,98040
7200,1170.0,45,1880,10200,499950.0,0.0,0.0,3,2.25,1,0,3,8,98133
25211,0.0,30,3280,25211,810000.0,0.0,0.0,4,2.5,2,0,3,11,98074
11970,0.0,46,1260,12398,310000.0,0.0,0.0,5,2.0,2,0,4,7,98072
8809,620.0,1,930,5420,730000.0,0.0,0.0,3,2.5,1,0,3,9,98103
4750,830.0,91,1930,4750,637800.0,0.0,0.0,4,1.75,1,0,4,7,98115
4800,0.0,112,1240,4800,225000.0,0.0,0.0,3,1.0,1,0,4,5,98055
10800,0.0,74,1390,9360,417500.0,0.0,0.0,4,1.0,1,0,4,7,98177
10160,0.0,43,1540,9352,265000.0,0.0,0.0,4,2.0,1,0,4,7,98022
8683,0.0,28,2010,8744,550000.0,0.0,0.0,4,2.5,2,0,3,8,98074
159865,0.0,47,2010,38322,625700.0,0.0,0.0,3,2.0,1,0,5,7,98024
10637,0.0,24,2590,8637,595000.0,0.0,0.0,3,2.5,2,0,3,9,98011
13475,0.0,43,1550,13475,270000.0,0.0,0.0,3,1.5,1,0,4,7,98059
3200,500.0,109,1540,2242,739375.0,0.0,0.0,5,3.0,2,0,4,7,98112
1032,0.0,1,1210,1090,357562.0,0.0,0.0,2,1.75,2,0,3,8,98029
29224,0.0,28,3930,19916,1010000.0,0.0,0.0,4,2.5,2,0,3,11,98052
4286,0.0,11,1440,4839,455000.0,0.0,0.0,2,1.75,1,0,3,8,98053
9600,790.0,46,2070,9660,310000.0,0.0,0.0,5,2.25,1,0,4,8,98023
111514,440.0,48,2460,217800,415000.0,0.0,0.0,3,2.75,2,0,3,6,98024
8100,0.0,65,1680,7752,452000.0,0.0,0.0,2,1.0,1,0,3,8,98177
16928,0.0,62,3430,10059,810000.0,0.0,0.0,3,2.0,1,0,3,7,98004
4750,830.0,64,1760,5510,730001.0,0.0,0.0,3,2.0,1,0,5,7,98117
86636,750.0,26,2980,107157,825000.0,0.0,0.0,3,2.25,1,0,3,9,98053
3000,0.0,19,1730,1774,665000.0,0.0,0.0,3,2.5,2,0,3,8,98103
7800,0.0,47,1750,10400,327500.0,0.0,0.0,4,1.75,1,0,3,8,98058
36218,0.0,27,2980,31793,699950.0,0.0,0.0,3,2.5,2,0,4,9,98075
34680,0.0,30,2560,35840,424000.0,0.0,0.0,3,2.5,2,0,3,9,98092
3375,760.0,89,1560,3375,657000.0,0.0,0.0,4,2.5,1,0,4,7,98117
10844,280.0,41,2090,9944,445000.0,0.0,0.0,3,1.75,1,0,3,7,98008
762,480.0,8,1610,1482,450000.0,0.0,0.0,3,2.5,2,0,3,8,98119
7455,0.0,51,1450,8154,350000.0,0.0,0.0,3,1.0,1,0,4,7,98034
17532,0.0,19,2550,12560,460000.0,0.0,0.0,4,2.5,2,0,3,9,98059
22651,0.0,45,2030,5500,385000.0,0.0,0.0,4,2.5,1,0,5,8,98031
6160,0.0,22,1580,6405,272000.0,0.0,0.0,4,2.25,2,0,3,7,98023
5544,0.0,14,2660,5614,535000.0,0.0,0.0,3,2.5,2,0,3,7,98053
5200,0.0,46,910,5200,216500.0,0.0,0.0,2,1.0,1,0,3,6,98042
12245,0.0,26,1910,12216,325000.0,0.0,0.0,3,2.5,2,0,3,8,98042
7280,0.0,47,1370,7800,420200.0,0.0,0.0,3,1.75,1,0,3,7,98034
5650,0.0,64,1290,5650,258000.0,0.0,0.0,3,1.75,1,0,5,6,98178
4500,0.0,98,1230,5400,450000.0,0.0,1.0,3,2.0,1,0,3,7,98103
3794,700.0,89,1420,3840,720168.0,0.0,0.0,4,2.25,2,0,4,7,98117
5000,800.0,90,2010,5000,652000.0,0.0,0.0,3,2.0,1,0,5,7,98107
8248,0.0,26,2140,9963,569500.0,0.0,0.0,4,2.5,2,0,3,8,98074
292288,0.0,52,1550,23798,411000.0,0.0,0.0,4,1.75,1,0,4,7,98042
3825,600.0,41,1320,3825,524950.0,0.0,0.0,3,1.75,1,0,3,7,98117
10152,380.0,73,1340,10141,153000.0,0.0,0.0,2,1.0,1,0,3,6,98155
5467,0.0,15,2630,5000,775000.0,0.0,0.0,3,2.5,2,0,3,9,98126
6111,0.0,18,2520,6500,338500.0,0.0,0.0,4,2.5,2,0,3,8,98030
9000,890.0,40,2040,9000,570000.0,0.0,0.0,3,1.75,1,0,3,8,98052
8429,800.0,65,1570,8640,653000.0,0.0,1.0,3,2.0,1,0,4,9,98038
